ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
Emc9	Emc9	Emc9	85308	ER membrane protein complex subunit 9	541	335	386	424	361	593	585
Psme2	Psme2	Psme2	19188	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	6670	5186	5959	6215	5196	7228	7843
Rnf31	Rnf31	Rnf31	268749	ring finger protein 31	1018	1215	1068	1098	865	1073	1166
Irf9	Irf9	Irf9	16391	interferon regulatory factor 9	2075	2540	2493	2636	2424	2966	3458
Ipo4	Ipo4	Ipo4	75751	importin 4	149	109	101	157	93	133	143
Tm9sf1	Tm9sf1	Tm9sf1	74140	transmembrane 9 superfamily member 1	1547	1324	1291	1601	1218	1703	2011
ENSMUSG00000115222.1	NA	ENSMUSG00000115222.1	NA	NA	141	98	181	152	121	154	199
Tssk4	Tssk4	Tssk4	71099	testis-specific serine kinase 4	16	40	33	50	28	45	46
ENSMUSG00000115600.1	NA	ENSMUSG00000115600.1	NA	NA	11	8	9	7	3	3	5
Mdp1	Mdp1	Mdp1	67881	magnesium-dependent phosphatase 1	3417	2845	2964	3325	2340	3317	3745
Nedd8	Nedd8	Nedd8	18002	neural precursor cell expressed, developmentally down-regulated gene 8	6651	4739	4783	5537	4473	5859	6845
Gmpr2	Gmpr2	Gmpr2	105446	guanosine monophosphate reductase 2	503	453	492	549	487	524	553
Tinf2	Tinf2	Tinf2	28113	Terf1 (TRF1)-interacting nuclear factor 2	946	953	872	827	562	941	1014
Tgm1	Tgm1	Tgm1	21816	transglutaminase 1, K polypeptide	22	2	5	11	4	7	5
Rabggta	Rabggta	Rabggta	56187	Rab geranylgeranyl transferase, a subunit	1958	1850	1589	1920	1388	2124	2214
Dhrs1	Dhrs1	Dhrs1	52585	dehydrogenase/reductase 1	1443	1367	1357	1800	1111	1596	1714
Nop9	Nop9	Nop9	67842	NOP9 nucleolar protein	1160	946	1054	1251	922	1429	1252
Ltb4r2	Ltb4r2	Ltb4r2	57260	leukotriene B4 receptor 2	3	3	0	1	3	6	7
Ltb4r1	Ltb4r1	Ltb4r1	16995	leukotriene B4 receptor 1	189	122	144	135	101	140	117
Adcy4	Adcy4	Adcy4	104110	adenylate cyclase 4	0	6	11	6	1	4	4
Ripk3	Ripk3	Ripk3	56532	receptor-interacting serine-threonine kinase 3	1743	1472	1431	1701	1399	1827	2000
Nynrin	Nynrin	Nynrin	277154	NYN domain and retroviral integrase containing	2	10	5	12	4	2	11
Cbln3	Cbln3	Cbln3	56410	cerebellin 3 precursor protein	3	1	0	4	4	2	0
Khnyn	Khnyn	Khnyn	219094	KH and NYN domain containing	2362	3257	2804	2730	2311	2720	2819
Sdr39u1	Sdr39u1	Sdr39u1	654795	short chain dehydrogenase/reductase family 39U, member 1	418	267	338	323	203	409	400
Cma1	Cma1	Cma1	17228	chymase 1, mast cell	425	166	165	290	158	264	225
ENSMUSG00000058581.7	NA	ENSMUSG00000058581.7	NA	NA	7	3	6	10	7	11	7
Mcpt8	Mcpt8	Mcpt8	17231	mast cell protease 8	0	6	16	2	5	0	0
Ctsg	Ctsg	Ctsg	13035	cathepsin G	0	2	0	0	2	9	0
Gzmc	Gzmc	Gzmc	14940	granzyme C	25	15	16	20	9	31	23
Gzmb	Gzmb	Gzmb	14939	granzyme B	20307	20207	20384	19747	12631	17595	17554
ENSMUSG00000114820.1	NA	ENSMUSG00000114820.1	NA	NA	1	6	2	2	0	6	1
Rnf17	Rnf17	Rnf17	30054	ring finger protein 17	40	6	14	12	10	0	13
Cenpj	Cenpj	Cenpj	219103	centromere protein J	708	629	646	792	499	785	767
ENSMUSG00000089170.1	NA	ENSMUSG00000089170.1	NA	NA	1	0	0	6	0	1	2
Parp4	Parp4	Parp4	328417	poly (ADP-ribose) polymerase family, member 4	2001	2063	2045	2219	1581	1631	1917
Gm16573	Gm16573	Gm16573	102635191	predicted gene 16573	8	12	13	15	12	15	16
Btf3-ps18	Btf3-ps18	Btf3-ps18	102635341	basic transcription factor 3, pseudogene 18	74	49	75	79	54	65	100
Mphosph8	Mphosph8	Mphosph8	75339	M-phase phosphoprotein 8	1740	1711	1287	1752	1538	1858	2013
Gm16973	Gm16973	Gm16973	100503823	predicted gene, 16973	254	259	209	260	190	255	273
Pspc1	Pspc1	Pspc1	66645	paraspeckle protein 1	608	496	605	660	328	645	528
Zmym5	Zmym5	Zmym5	219105	zinc finger, MYM-type 5	2088	2044	1782	1990	1634	1961	2083
2410022M11Rik	2410022M11Rik	2410022M11Rik	100503842	RIKEN cDNA 2410022M11 gene	131	37	96	81	36	103	76
Gm8983	Gm8983	Gm8983	668118	cyclin I pseudogene	13	8	3	2	6	2	9
Zmym2	Zmym2	Zmym2	76007	zinc finger, MYM-type 2	1982	2421	1816	2062	1849	2137	2098
Cryl1	Cryl1	Cryl1	68631	crystallin, lambda 1	81	64	68	96	57	91	99
Gm8971	Gm8971	Gm8971	668090	predicted gene 8971	2	2	5	6	0	4	3
Ift88	Ift88	Ift88	21821	intraflagellar transport 88	19	14	29	34	20	20	21
Eef1akmt1	Eef1akmt1	Eef1akmt1	68043	EEF1A alpha lysine methyltransferase 1	1226	913	924	1113	715	1097	1268
1700039M10Rik	1700039M10Rik	1700039M10Rik	67518	RIKEN cDNA 1700039M10 gene	4	5	0	1	0	1	0
Xpo4	Xpo4	Xpo4	57258	exportin 4	1144	1192	1171	1376	815	1078	1019
Lats2_ENSMUSG00000021959.16	Lats2	Lats2_ENSMUSG00000021959.16	50523	large tumor suppressor 2	1403	1519	1223	1653	1179	1580	1672
Gm26440	Gm26440	Gm26440	115485931	predicted gene, 26440	5	1	8	6	0	5	2
ENSMUSG00000092358.1	NA	ENSMUSG00000092358.1	NA	NA	7	8	5	4	1	6	3
Sap18	Sap18	Sap18	20220	Sin3-associated polypeptide 18	3506	2627	2683	3453	2301	3598	3952
Ska3	Ska3	Ska3	219114	spindle and kinetochore associated complex subunit 3	49	136	95	77	92	72	134
Mrpl57	Mrpl57	Mrpl57	67840	mitochondrial ribosomal protein L57	3046	1829	1989	2313	1637	2659	3082
Gm22738	Gm22738	Gm22738	115488400	predicted gene, 22738	21	6	12	16	4	9	3
Zdhhc20	Zdhhc20	Zdhhc20	75965	zinc finger, DHHC domain containing 20	11103	11030	9128	11039	9549	12692	14165
Micu2	Micu2	Micu2	68514	mitochondrial calcium uptake 2	4143	2653	3090	3471	2407	4375	4768
ENSMUSG00000097303.2	NA	ENSMUSG00000097303.2	NA	NA	6	2	14	10	5	13	11
Rpl13-ps3	Rpl13-ps3	Rpl13-ps3	668182	ribosomal protein L13, pseudogene 3	104	116	111	102	79	91	127
Rcbtb1	Rcbtb1	Rcbtb1	71330	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	2420	2331	2235	2579	1877	2550	2650
ENSMUSG00000090881.3	NA	ENSMUSG00000090881.3	NA	NA	135	172	160	118	135	194	185
Phf11a	Phf11a	Phf11a	219131	PHD finger protein 11A	1089	919	1047	1094	808	1279	1203
Phf11b	Phf11b	Phf11b	236451	PHD finger protein 11B	4466	4865	4368	4133	4408	4882	4965
Phf11d	Phf11d	Phf11d	219132	PHD finger protein 11D	30	37	50	43	39	43	53
Phf11c	Phf11c	Phf11c	628705	PHD finger protein 11C	1046	1087	1168	1087	1100	1315	1530
Setdb2	Setdb2	Setdb2	239122	SET domain, bifurcated 2	1535	1567	1324	1440	1104	1784	1943
ENSMUSG00000089643.2	NA	ENSMUSG00000089643.2	NA	NA	16	14	20	14	11	10	13
Cab39l	Cab39l	Cab39l	69008	calcium binding protein 39-like	4277	2669	3419	3811	2562	4233	4916
Cdadc1	Cdadc1	Cdadc1	71891	cytidine and dCMP deaminase domain containing 1	1820	1523	1392	1591	1263	2015	1996
Atp8a2	Atp8a2	Atp8a2	50769	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2	25	17	25	3	18	27	8
Gm9013	Gm9013	Gm9013	668162	ribosomal protein S2 pseudogene	11	8	9	2	2	4	5
ENSMUSG00000063895.7	NA	ENSMUSG00000063895.7	NA	NA	0	0	4	1	0	9	12
Nup58	Nup58	Nup58	71844	nucleoporin 58	736	841	789	860	567	863	764
ENSMUSG00000114584.1	NA	ENSMUSG00000114584.1	NA	NA	58	99	63	103	78	83	65
Mtmr6	Mtmr6	Mtmr6	219135	myotubularin related protein 6	3327	3191	2820	3369	2564	3018	3619
Spata13	Spata13	Spata13	219140	spermatogenesis associated 13	11705	13927	12185	14033	10896	13327	14450
C1qtnf9	C1qtnf9	C1qtnf9	239126	C1q and tumor necrosis factor related protein 9	15	21	14	11	4	20	23
Mipep	Mipep	Mipep	70478	mitochondrial intermediate peptidase	202	137	184	207	142	244	285
Sacs	Sacs	Sacs	50720	sacsin	1668	1717	1416	1815	1284	1489	1509
Arl11	Arl11	Arl11	219144	ADP-ribosylation factor-like 11	70	41	34	38	22	63	63
ENSMUSG00000114642.1	NA	ENSMUSG00000114642.1	NA	NA	6	3	7	3	2	7	3
Ebpl	Ebpl	Ebpl	68177	emopamil binding protein-like	1144	848	942	1081	717	1037	1403
Kpna3	Kpna3	Kpna3	16648	karyopherin subunit alpha 3	1652	1507	1256	1499	1175	1511	1579
Rps12-ps2	Rps12-ps2	Rps12-ps2	432865	ribosomal protein S12, pseudogene 2	2	1	4	2	1	0	1
Spryd7	Spryd7	Spryd7	66674	SPRY domain containing 7	253	139	147	188	132	258	232
Trim13	Trim13	Trim13	66597	tripartite motif-containing 13	300	243	226	308	187	292	309
Dleu2	Dleu2	Dleu2	668253	deleted in lymphocytic leukemia, 2	1668	1645	1881	2010	1630	1789	2415
Kcnrg	Kcnrg	Kcnrg	328424	potassium channel regulator	24	17	37	34	37	17	52
ENSMUSG00000098183.1	NA	ENSMUSG00000098183.1	NA	NA	83	68	72	84	82	90	135
ENSMUSG00000097997.1	NA	ENSMUSG00000097997.1	NA	NA	33	17	22	34	10	23	16
ENSMUSG00000103869.1	NA	ENSMUSG00000103869.1	NA	NA	47	29	43	99	31	49	48
ENSMUSG00000102151.1	NA	ENSMUSG00000102151.1	NA	NA	178	156	178	176	122	174	169
ENSMUSG00000104187.1	NA	ENSMUSG00000104187.1	NA	NA	29	21	23	29	20	40	20
Dleu7	Dleu7	Dleu7	239133	deleted in lymphocytic leukemia, 7	5	5	5	3	8	3	0
Rnaseh2b	Rnaseh2b	Rnaseh2b	67153	ribonuclease H2, subunit B	1079	795	813	948	517	826	951
Gucy1b2	Gucy1b2	Gucy1b2	239134	guanylate cyclase 1, soluble, beta 2	0	2	0	3	1	8	0
Ints6	Ints6	Ints6	18130	integrator complex subunit 6	2219	2966	2028	2399	2097	2408	2578
Wdfy2	Wdfy2	Wdfy2	268752	WD repeat and FYVE domain containing 2	141	256	196	227	171	249	218
Ctsb	Ctsb	Ctsb	13030	cathepsin B	12945	8960	8457	9917	8562	11604	13523
Fdft1	Fdft1	Fdft1	14137	farnesyl diphosphate farnesyl transferase 1	482	440	349	365	323	510	500
Neil2	Neil2	Neil2	382913	nei like 2 (E. coli)	31	40	48	56	26	52	42
Blk	Blk	Blk	12143	B lymphoid kinase	10	0	3	0	2	3	2
Mtmr9	Mtmr9	Mtmr9	210376	myotubularin related protein 9	650	572	609	687	543	702	737
Xkr6	Xkr6	Xkr6	219149	X-linked Kx blood group related 6	44	28	27	13	40	27	26
Pinx1	Pinx1	Pinx1	72400	PIN2/TERF1 interacting, telomerase inhibitor 1	365	343	291	314	235	272	370
Msra	Msra	Msra	110265	methionine sulfoxide reductase A	366	292	297	351	227	406	310
Kif13b	Kif13b	Kif13b	16554	kinesin family member 13B	1052	1645	1158	1522	1150	1142	1375
Hmbox1	Hmbox1	Hmbox1	219150	homeobox containing 1	653	742	531	570	555	679	672
ENSMUSG00000102764.1	NA	ENSMUSG00000102764.1	NA	NA	60	119	55	115	80	92	126
Gm20111	Gm20111	Gm20111	105245783	60S ribosomal protein L35a pseudogene	4	6	0	1	3	3	2
ENSMUSG00000114686.1	NA	ENSMUSG00000114686.1	NA	NA	12	15	13	27	11	11	10
Ints9	Ints9	Ints9	210925	integrator complex subunit 9	1892	1830	1632	2017	1392	2189	2389
Extl3	Extl3	Extl3	54616	exostosin-like glycosyltransferase 3	1173	1206	1059	1382	934	1085	1350
Fzd3	Fzd3	Fzd3	14365	frizzled class receptor 3	4	0	1	3	0	1	2
Zfp395	Zfp395	Zfp395	380912	zinc finger protein 395	177	159	187	153	143	231	212
Pnoc	Pnoc	Pnoc	18155	prepronociceptin	0	0	0	0	3	5	2
Elp3	Elp3	Elp3	74195	elongator acetyltransferase complex subunit 3	978	823	820	865	631	868	1014
Pbk	Pbk	Pbk	52033	PDZ binding kinase	19	73	66	83	57	14	28
Esco2	Esco2	Esco2	71988	establishment of sister chromatid cohesion N-acetyltransferase 2	90	143	142	91	60	43	89
Ccdc25	Ccdc25	Ccdc25	67179	coiled-coil domain containing 25	1691	1382	1382	1281	1067	1476	1725
Clu	Clu	Clu	12759	clusterin	52	2	2	19	12	7	9
Adam2	Adam2	Adam2	11495	a disintegrin and metallopeptidase domain 2	26	24	18	28	15	23	24
ENSMUSG00000068165.3	NA	ENSMUSG00000068165.3	NA	NA	0	2	1	1	1	2	4
Chrna2	Chrna2	Chrna2	110902	cholinergic receptor nicotinic alpha 2 subunit	23	53	15	5	5	36	22
Ptk2b	Ptk2b	Ptk2b	19229	PTK2 protein tyrosine kinase 2 beta	4144	3913	3496	4565	2770	3670	3792
1700001G11Rik	1700001G11Rik	1700001G11Rik	69303	RIKEN cDNA 1700001G11 gene	27	22	13	25	7	12	13
Trim35	Trim35	Trim35	66854	tripartite motif-containing 35	3549	3541	2832	3572	2952	3724	4384
ENSMUSG00000114618.1	NA	ENSMUSG00000114618.1	NA	NA	1	0	2	8	0	8	5
Stmn4	Stmn4	Stmn4	56471	stathmin-like 4	5	4	0	0	0	2	6
Gm9130	Gm9130	Gm9130	668366	predicted gene 9130	3	3	2	3	0	0	1
Dpysl2	Dpysl2	Dpysl2	12934	dihydropyrimidinase-like 2	5877	5777	5283	6018	4981	7016	7706
Gm5464	Gm5464	Gm5464	432870	predicted gene 5464	17	15	24	6	13	12	16
Gm9570	Gm9570	Gm9570	672614	cold shock domain containing E1, RNA binding pseudogene	2	5	4	6	3	6	7
Bnip3l	Bnip3l	Bnip3l	12177	BCL2/adenovirus E1B interacting protein 3-like	6699	5168	4747	5825	4858	6402	7151
Ppp2r2a	Ppp2r2a	Ppp2r2a	71978	protein phosphatase 2, regulatory subunit B, alpha	2307	2559	2020	2317	1784	2526	2614
ENSMUSG00000093726.1	NA	ENSMUSG00000093726.1	NA	NA	6	7	8	5	5	1	2
Cdca2	Cdca2	Cdca2	108912	cell division cycle associated 2	193	166	210	225	192	178	233
Kctd9	Kctd9	Kctd9	105440	potassium channel tetramerisation domain containing 9	581	596	562	743	466	789	809
Gnrh1	Gnrh1	Gnrh1	14714	gonadotropin releasing hormone 1	50	75	43	77	59	76	83
Dock5	Dock5	Dock5	68813	dedicator of cytokinesis 5	4930	6313	5272	6341	4689	5345	5651
Mir6539	Mir6539	Mir6539	102465310	microRNA 6539	14	18	10	7	4	15	7
ENSMUSG00000114621.1	NA	ENSMUSG00000114621.1	NA	NA	2	11	9	6	16	20	16
Adamdec1	Adamdec1	Adamdec1	58860	ADAM-like, decysin 1	8	8	0	14	17	1	20
Rps2-ps5	Rps2-ps5	Rps2-ps5	545808	ribosomal protein S2, pseudogene 5	8	11	7	9	4	5	10
Slc25a37	Slc25a37	Slc25a37	67712	solute carrier family 25, member 37	277	392	286	336	306	340	301
Loxl2	Loxl2	Loxl2	94352	lysyl oxidase-like 2	2	6	6	1	4	6	2
R3hcc1	R3hcc1	R3hcc1	71843	R3H domain and coiled-coil containing 1	682	513	567	586	439	731	784
Chmp7	Chmp7	Chmp7	105513	charged multivesicular body protein 7	2490	2801	2257	2639	2326	2886	3130
Tnfrsf10b	Tnfrsf10b	Tnfrsf10b	21933	tumor necrosis factor receptor superfamily, member 10b	37	72	35	28	29	31	53
Rhobtb2	Rhobtb2	Rhobtb2	246710	Rho-related BTB domain containing 2	737	940	721	816	737	820	964
ENSMUSG00000114446.1	NA	ENSMUSG00000114446.1	NA	NA	8	0	0	0	6	1	4
Egr3	Egr3	Egr3	13655	early growth response 3	17	20	15	28	18	42	29
Bin3	Bin3	Bin3	57784	bridging integrator 3	2834	1964	2055	2321	1877	2701	3146
Ccar2	Ccar2	Ccar2	219158	cell cycle activator and apoptosis regulator 2	2707	1939	2178	2502	1501	2635	3040
9930012K11Rik	9930012K11Rik	9930012K11Rik	268759	RIKEN cDNA 9930012K11 gene	623	500	567	574	463	618	720
Pdlim2	Pdlim2	Pdlim2	213019	PDZ and LIM domain 2	2393	2025	2060	2432	1585	2511	2768
Sorbs3	Sorbs3	Sorbs3	20410	sorbin and SH3 domain containing 3	37	81	37	66	45	76	59
ENSMUSG00000115186.1	NA	ENSMUSG00000115186.1	NA	NA	84	81	63	56	65	62	66
Ppp3cc	Ppp3cc	Ppp3cc	19057	protein phosphatase 3, catalytic subunit, gamma isoform	4240	3272	3538	3844	2582	4699	4818
ENSMUSG00000115645.1	NA	ENSMUSG00000115645.1	NA	NA	36	44	36	38	34	55	53
Gm4240	Gm4240	Gm4240	100043115	ribosomal protein L17 pseudogene	2	1	0	5	0	11	2
Slc39a14	Slc39a14	Slc39a14	213053	solute carrier family 39 (zinc transporter), member 14	609	759	537	712	484	577	655
ENSMUSG00000058745.4	NA	ENSMUSG00000058745.4	NA	NA	2	6	4	3	2	4	2
Piwil2	Piwil2	Piwil2	57746	piwi-like RNA-mediated gene silencing 2	7	1	5	11	1	5	1
Polr3d	Polr3d	Polr3d	67065	polymerase (RNA) III (DNA directed) polypeptide D	458	429	363	476	353	466	662
Mir320	Mir320	Mir320	723838	microRNA 320	2	0	5	4	2	1	0
Bmp1	Bmp1	Bmp1	12153	bone morphogenetic protein 1	12	8	7	3	9	12	11
Reep4	Reep4	Reep4	72549	receptor accessory protein 4	893	966	778	944	850	1031	1224
Hr	Hr	Hr	15460	lysine demethylase and nuclear receptor corepressor	3	0	1	0	4	5	1
Nudt18	Nudt18	Nudt18	213484	nudix hydrolase 18	890	610	675	959	575	996	961
Fhip2b	Fhip2b	Fhip2b	239170	FHF complex subunit HOOK interacting protein 2B	1580	1492	1469	1655	982	1569	1858
Dmtn	Dmtn	Dmtn	13829	dematin actin binding protein	7	0	0	2	0	1	2
Npm2	Npm2	Npm2	328440	nucleophosmin/nucleoplasmin 2	2	3	7	0	4	1	7
Xpo7	Xpo7	Xpo7	65246	exportin 7	3485	3322	3141	3598	2815	3123	3670
ENSMUSG00000115387.1	NA	ENSMUSG00000115387.1	NA	NA	3	7	5	6	1	0	6
Dok2	Dok2	Dok2	13449	docking protein 2	12614	9820	9518	9942	7514	14989	15537
Gfra2	Gfra2	Gfra2	14586	glial cell line derived neurotrophic factor family receptor alpha 2	31	6	3	6	6	10	29
ENSMUSG00000115671.1	NA	ENSMUSG00000115671.1	NA	NA	3	8	1	10	10	4	1
Fndc3a	Fndc3a	Fndc3a	319448	fibronectin type III domain containing 3A	1371	1311	1264	1332	948	1366	1361
ENSMUSG00000090216.1	NA	ENSMUSG00000090216.1	NA	NA	43	80	48	53	51	80	43
Cysltr2	Cysltr2	Cysltr2	70086	cysteinyl leukotriene receptor 2	428	490	403	426	294	457	492
Rcbtb2	Rcbtb2	Rcbtb2	105670	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	1944	1613	1587	1898	1307	1958	2075
ENSMUSG00000090706.1	NA	ENSMUSG00000090706.1	NA	NA	3	8	1	6	1	3	7
Rb1	Rb1	Rb1	19645	RB transcriptional corepressor 1	1335	1483	1440	1579	979	1554	1576
Lpar6	Lpar6	Lpar6	67168	lysophosphatidic acid receptor 6	2836	2168	2317	2567	1782	2227	2987
ENSMUSG00000115573.1	NA	ENSMUSG00000115573.1	NA	NA	14	24	16	21	14	20	51
Itm2b	Itm2b	Itm2b	16432	integral membrane protein 2B	30449	24754	24380	28569	22229	31731	36074
Med4	Med4	Med4	67381	mediator complex subunit 4	1889	1573	1392	1539	1252	1698	1915
Nudt15	Nudt15	Nudt15	214254	nudix hydrolase 15	57	53	23	47	20	59	43
Sucla2	Sucla2	Sucla2	20916	succinate-Coenzyme A ligase, ADP-forming, beta subunit	3831	2807	2612	3396	2552	3985	4289
Gm16409	Gm16409	Gm16409	100043734	ribosomal protein S6 pseudogene	81	4	5	7	7	18	15
Htr2a	Htr2a	Htr2a	15558	5-hydroxytryptamine (serotonin) receptor 2A	0	2	4	1	0	4	1
Esd	Esd	Esd	13885	esterase D/formylglutathione hydrolase	4855	3417	3342	4353	3303	4317	5087
Lrch1	Lrch1	Lrch1	380916	leucine-rich repeats and calponin homology (CH) domain containing 1	2818	2931	2293	2596	2237	2907	3264
ENSMUSG00000115002.1	NA	ENSMUSG00000115002.1	NA	NA	92	86	87	114	85	67	94
Rubcnl	Rubcnl	Rubcnl	271221	RUN and cysteine rich domain containing beclin 1 interacting protein like	145	180	172	190	116	165	236
Lcp1	Lcp1	Lcp1	18826	lymphocyte cytosolic protein 1	51653	48829	50314	53179	40017	58962	65892
Zc3h13	Zc3h13	Zc3h13	67302	zinc finger CCCH type containing 13	2549	2725	2122	2425	1888	2471	2673
ENSMUSG00000115615.1	NA	ENSMUSG00000115615.1	NA	NA	0	1	5	4	3	4	8
Cog3	Cog3	Cog3	338337	component of oligomeric golgi complex 3	1802	1700	1465	1804	1287	1823	1824
ENSMUSG00000089405.1	NA	ENSMUSG00000089405.1	NA	NA	13	9	4	8	7	10	9
Slc25a30	Slc25a30	Slc25a30	67554	solute carrier family 25, member 30	1163	1208	1010	1285	800	1234	1256
ENSMUSG00000085829.1	NA	ENSMUSG00000085829.1	NA	NA	92	107	107	79	52	112	107
Tpt1	Tpt1	Tpt1	22070	tumor protein, translationally-controlled 1	21378	14730	13432	15858	11217	14839	14600
Snora31	Snora31	Snora31	100303751	small nucleolar RNA, H/ACA box 31	24	140	30	17	22	131	25
Gtf2f2	Gtf2f2	Gtf2f2	68705	general transcription factor IIF, polypeptide 2	1272	982	891	945	701	1097	1083
Kctd4	Kctd4	Kctd4	67516	potassium channel tetramerisation domain containing 4	178	236	162	128	118	207	155
Gm25517	Gm25517	Gm25517	115488411	predicted gene, 25517	8	6	6	1	6	14	10
Gpalpp1	Gpalpp1	Gpalpp1	67467	GPALPP motifs containing 1	1064	1030	986	1151	763	1022	1075
Nufip1	Nufip1	Nufip1	27275	nuclear FMR1 interacting protein 1	447	394	349	413	331	452	401
Rps2-ps6	Rps2-ps6	Rps2-ps6	100043752	ribosomal protein S2, pseudogene 6	10	14	6	24	4	8	5
Tsc22d1	Tsc22d1	Tsc22d1	21807	TSC22 domain family, member 1	204	117	119	139	110	196	172
ENSMUSG00000115092.1	NA	ENSMUSG00000115092.1	NA	NA	1	3	0	1	0	7	1
Serp2	Serp2	Serp2	72661	stress-associated endoplasmic reticulum protein family member 2	472	360	243	385	206	427	384
ENSMUSG00000115143.1	NA	ENSMUSG00000115143.1	NA	NA	1	0	2	0	8	1	2
Lacc1	Lacc1	Lacc1	210808	laccase domain containing 1	14	14	11	8	16	8	20
Gm10132	Gm10132	Gm10132	100043755	ribosomal protein L23A pseudogene	2144	1674	1406	1892	1191	1595	1800
Dnajc15	Dnajc15	Dnajc15	66148	DnaJ heat shock protein family (Hsp40) member C15	17728	10624	10324	12500	9229	12572	15110
Epsti1	Epsti1	Epsti1	108670	epithelial stromal interaction 1	17243	13731	13512	15034	11095	14963	16973
Tnfsf11	Tnfsf11	Tnfsf11	21943	tumor necrosis factor (ligand) superfamily, member 11	2	6	15	8	10	27	16
Akap11	Akap11	Akap11	219181	A kinase anchor protein 11	1036	987	798	1025	757	931	1057
Dgkh	Dgkh	Dgkh	380921	diacylglycerol kinase, eta	3973	3851	3031	4222	2602	3286	3846
ENSMUSG00000115087.1	NA	ENSMUSG00000115087.1	NA	NA	32	28	27	30	24	52	24
Gm26251	Gm26251	Gm26251	115488426	predicted gene, 26251	14	11	19	13	8	12	11
Gm18368	Gm18368	Gm18368	100417025	predicted gene, 18368	8	14	1	13	8	0	3
Vwa8	Vwa8	Vwa8	219189	von Willebrand factor A domain containing 8	406	325	243	355	317	339	359
ENSMUSG00000115090.1	NA	ENSMUSG00000115090.1	NA	NA	6	9	5	9	4	7	1
Gm6997	Gm6997	Gm6997	629709	mitochondrial ribosomal protein L22 pseudogene	8	5	6	6	8	7	9
ENSMUSG00000115637.1	NA	ENSMUSG00000115637.1	NA	NA	7	1	5	2	3	2	1
Rgcc	Rgcc	Rgcc	66214	regulator of cell cycle	587	1315	385	515	646	797	897
Naa16	Naa16	Naa16	66897	N(alpha)-acetyltransferase 16, NatA auxiliary subunit	1512	1591	1208	1680	1219	1767	1665
Mtrf1	Mtrf1	Mtrf1	211253	mitochondrial translational release factor 1	230	156	202	209	114	200	264
Kbtbd7	Kbtbd7	Kbtbd7	211255	kelch repeat and BTB (POZ) domain containing 7	235	324	246	239	226	310	276
Kbtbd6	Kbtbd6	Kbtbd6	432879	kelch repeat and BTB (POZ) domain containing 6	5	5	7	13	2	3	9
Wbp4	Wbp4	Wbp4	22380	WW domain binding protein 4	1549	1351	1276	1515	1371	1710	1941
Elf1	Elf1	Elf1	13709	E74 like ETS transcription factor 1	10254	11680	10021	11616	8266	10873	11169
ENSMUSG00000093684.2	NA	ENSMUSG00000093684.2	NA	NA	20	39	19	23	16	25	24
Sugt1	Sugt1	Sugt1	67955	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)	4783	3794	3225	3917	3194	4166	4811
Cnmd	Cnmd	Cnmd	16840	chondromodulin	2	3	4	3	1	6	3
Gm10845	Gm10845	Gm10845	100038734	predicted gene 10845	0	4	2	3	3	4	2
Diaph3	Diaph3	Diaph3	56419	diaphanous related formin 3	216	185	190	247	111	179	240
ENSMUSG00000115306.1	NA	ENSMUSG00000115306.1	NA	NA	0	0	5	8	1	1	2
Tdrd3	Tdrd3	Tdrd3	219249	tudor domain containing 3	705	613	578	735	492	629	669
ENSMUSG00000115564.1	NA	ENSMUSG00000115564.1	NA	NA	5	1	2	0	3	1	0
Gm33121	Gm33121	Gm33121	115488368	ATP synthase subunit d, mitochondrial pseudogene	1	4	0	3	2	2	3
ENSMUSG00000115184.1	NA	ENSMUSG00000115184.1	NA	NA	3	7	3	1	0	8	0
Rps3a2	Rps3a2	Rps3a2	100043780	ribosomal protein S3A2	234	99	146	264	116	121	130
Gm5088	Gm5088	Gm5088	328451	poly(A)-binding protein, cytoplasmic pseudogene	19	15	21	7	8	11	22
ENSMUSG00000115368.1	NA	ENSMUSG00000115368.1	NA	NA	499	379	420	369	254	443	379
Gm7232	Gm7232	Gm7232	638252	heat shock protein 8 pseudogene	13	16	6	12	15	11	8
ENSMUSG00000115505.1	NA	ENSMUSG00000115505.1	NA	NA	6	5	7	5	1	8	10
ENSMUSG00000115379.1	NA	ENSMUSG00000115379.1	NA	NA	3	2	6	6	3	3	2
Gm9290	Gm9290	Gm9290	668659	high mobility group box 2 pseudogene	0	0	3	3	1	1	4
ENSMUSG00000115486.1	NA	ENSMUSG00000115486.1	NA	NA	13	8	7	3	10	3	10
Rpl36a-ps1	Rpl36a-ps1	Rpl36a-ps1	100043787	ribosomal protein L36A, pseudogene 1	49	40	57	41	34	42	46
Mzt1	Mzt1	Mzt1	76789	mitotic spindle organizing protein 1	1958	1772	1524	1832	1350	2246	2329
Bora	Bora	Bora	77744	bora, aurora kinase A activator	850	750	791	882	540	1069	925
